date,time,tick
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.33
2025-12-19,14:17:14,87998.21
2025-12-19,14:17:14,87997.88
2025-12-19,14:17:14,87997.8
2025-12-19,14:17:14,87997.8
2025-12-19,14:17:14,87997.8
2025-12-19,14:17:14,87997.44
2025-12-19,14:17:14,87997.45
2025-12-19,14:17:14,87997.45
2025-12-19,14:17:15,87997.44
2025-12-19,14:17:15,87997.45
2025-12-19,14:17:15,87997.45
2025-12-19,14:17:16,87997.45
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:16,87997.44
2025-12-19,14:17:17,87997.44
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.45
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.46
2025-12-19,14:17:17,87997.54
2025-12-19,14:17:17,87997.88
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.2
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.21
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:17,87998.85
2025-12-19,14:17:20,87998.85
2025-12-19,14:17:20,87998.85
2025-12-19,14:17:20,87998.85
2025-12-19,14:17:20,87998.86
2025-12-19,14:17:20,87998.86
2025-12-19,14:17:20,87998.86
2025-12-19,14:17:21,87998.85
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:21,87998.86
2025-12-19,14:17:22,87998.86
2025-12-19,14:17:22,87998.86
2025-12-19,14:17:23,87998.85
2025-12-19,14:17:23,87998.85
2025-12-19,14:17:23,87998.86
2025-12-19,14:17:23,87998.85
2025-12-19,14:17:24,87998.86
2025-12-19,14:17:24,87998.85
2025-12-19,14:17:25,87998.85
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.86
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87998.87
2025-12-19,14:17:25,87999.35
2025-12-19,14:17:25,88000
2025-12-19,14:17:25,88000.98
2025-12-19,14:17:25,88000.98
2025-12-19,14:17:25,88000.98
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.84
2025-12-19,14:17:25,88001.85
2025-12-19,14:17:25,88001.85
2025-12-19,14:17:25,88001.85
2025-12-19,14:17:25,88002.24
2025-12-19,14:17:25,88002.35
2025-12-19,14:17:25,88002.35
2025-12-19,14:17:25,88002.34
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.35
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.36
2025-12-19,14:17:26,88002.44
2025-12-19,14:17:26,88002.85
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.4
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.41
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.68
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88004.69
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.35
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.36
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.37
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.85
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88005.86
2025-12-19,14:17:26,88006.18
2025-12-19,14:17:26,88006.18
2025-12-19,14:17:26,88006.18
2025-12-19,14:17:26,88006.24
2025-12-19,14:17:26,88006.24
2025-12-19,14:17:26,88006.24
2025-12-19,14:17:26,88006.35
2025-12-19,14:17:26,88006.6
2025-12-19,14:17:26,88006.88
2025-12-19,14:17:26,88007.04
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.07
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.08
2025-12-19,14:17:26,88007.32
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.33
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.34
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.9
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88007.91
2025-12-19,14:17:27,88008.54
2025-12-19,14:17:27,88008.54
2025-12-19,14:17:27,88008.54
2025-12-19,14:17:27,88009.04
2025-12-19,14:17:27,88009.04
2025-12-19,14:17:27,88009.04
2025-12-19,14:17:27,88009.68
2025-12-19,14:17:27,88009.85
2025-12-19,14:17:27,88010.43
2025-12-19,14:17:27,88010.43
2025-12-19,14:17:27,88010.43
2025-12-19,14:17:27,88010.5
2025-12-19,14:17:27,88010.5
2025-12-19,14:17:27,88010.5
2025-12-19,14:17:27,88010.5
2025-12-19,14:17:27,88010.6
2025-12-19,14:17:27,88010.96
2025-12-19,14:17:27,88012.32
2025-12-19,14:17:27,88012.4
2025-12-19,14:17:27,88012.4
2025-12-19,14:17:27,88012.4
2025-12-19,14:17:27,88012.41
2025-12-19,14:17:27,88012.41
2025-12-19,14:17:27,88012.86
2025-12-19,14:17:27,88013.2
2025-12-19,14:17:27,88013.2
2025-12-19,14:17:27,88013.2
2025-12-19,14:17:27,88013.35
2025-12-19,14:17:27,88013.35
2025-12-19,14:17:27,88013.35
2025-12-19,14:17:27,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.36
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.37
2025-12-19,14:17:28,88013.47
2025-12-19,14:17:28,88013.47
2025-12-19,14:17:28,88013.47
2025-12-19,14:17:28,88013.48
2025-12-19,14:17:28,88013.48
2025-12-19,14:17:28,88013.48
2025-12-19,14:17:28,88013.48
2025-12-19,14:17:28,88013.48
2025-12-19,14:17:28,88013.81
2025-12-19,14:17:28,88013.81
2025-12-19,14:17:28,88013.81
2025-12-19,14:17:28,88013.88
2025-12-19,14:17:28,88013.88
2025-12-19,14:17:28,88013.88
2025-12-19,14:17:28,88013.88
2025-12-19,14:17:28,88013.88
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.22
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.23
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.24
2025-12-19,14:17:28,88014.96
2025-12-19,14:17:28,88015
2025-12-19,14:17:28,88015
2025-12-19,14:17:28,88015
2025-12-19,14:17:28,88015
2025-12-19,14:17:28,88015
2025-12-19,14:17:28,88015
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
2025-12-19,14:17:28,88015.2
